product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,proficiency_level_start,hire_type,new_returning_customer,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator,tnps_basic_numerator,tnps_basic_denominator,tnps_deluxe_numerator,tnps_deluxe_denominator,tnps_premium_numerator,tnps_premium_denominator,aht_basic_numerator,aht_basic_denominator,aht_deluxe_numerator,aht_deluxe_denominator,aht_premium_numerator,aht_premium_denominator
TTL Full Service Consumer,10000181438,MBUHMEYER,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,97.68,111.34,0,0,170.366667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,10000181438,MBUHMEYER,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,20,32,1318.250001,91,58.640535,30,8.958443,7,16.492652,8,33.18944,15,0,0,0,0,0,0,66.750001,4,138.983333,13,135.916666,5
TTL Assisted Consumer,30000002256,BOT-VEP-BOT-3779430,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,50.933333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000002273,BOT-VEP-BOT-3793397,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,5956.749999,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000002274,BOT-VEP-BOT-3793400,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0.2,0.22,0,0,4854.433338,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000002274,BOT-VEP-BOT-3793400,INTUIT,Tax Expert,OTHER,OTHER,New Hire,New,0,0,0,0,0,0,0,0,34.166667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.166667,3
TTL Assisted Consumer,30000002275,BOT-VEP-BOT-3793413,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,247.533332,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000002276,BOT-VEP-BOT-3793411,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,2592.9,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000002277,BOT-VEP-BOT-3793409,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,498.083334,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000002278,BOT-VEP-BOT-3793405,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,236.583332,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003012,BOT-VEP-TTP-4756498,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,8358.066668,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003013,BOT-VEP-MCP-4756534,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,1696.466666,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003015,BOT-VEP-MCP-4756535,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,179.466667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003016,BOT-VEP-TTP-4756505,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,4.62,4.95,0,0,13154.41667,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003017,BOT-VEP-QBP-4756532,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0.2,0.2,0,0,18.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003053,BOT-TTM-IDC-4839819,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,4307.733333,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003058,BOT-VEP-TT4-4859355,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,2.083333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003060,BOT-VEP-TT2-4859348,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,1.383333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003062,BOT-VEP-TT5-4859366,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,1639.583334,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003064,BOT-VEP-TT1-4859343,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,980.133331,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003091,BOT-VEP-QBM-5089126,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000003095,BOT-VEP-TTM-5090962,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,756.31667,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,30000003257,BOT-CG-IEP-5549546,INTUIT,Tax Expert,PL2,PL2,New Hire,Unknown,0,0,0,0,0,0,0,0,77.366667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,30000003259,BOT-CG-IEP-5549599,INTUIT,Tax Expert,PL2,PL2,New Hire,Unknown,0,0,0,0,0,0,0,0,165.366667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,30000007931,BOT-VEP-TC-6741433,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Unknown,0,0,0,0,0,0,0,0,7.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000001428,JBAKER1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,1,1,1,1,0,0,0,0,281.166668,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.4,1,6.266667,1,265.500001,11
TTL Assisted Consumer,50000001428,JBAKER1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,8.31,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000001428,JBAKER1,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,68.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6,1,0,0
TTL Full Service Consumer,50000001428,JBAKER1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,1,1,0,0,0,0,7,12,1345.9,41,22.572545,8,18.449641,7,4.122904,1,0,0,0,0,0,0,0,0,329.35,6,329.566667,18,244.166667,5
TTL Full Service Consumer,50000001428,JBAKER1,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,1,1,0,0,0,0,2,8,1423.700001,42,18.392071,3,18.392071,3,0,0,0,0,0,0,0,0,0,0,20.466667,1,0,0,66.633333,2
TTL Full Service Consumer,50000001428,JBAKER1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,34.38,39.16,0,0,10.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000003141,MSABELLICO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,7,10,9,10,0,0,0,0,1171.9,77,0,0,0,0,0,0,0,0,1,1,2,4,3,4,43.2,8,360.166668,28,301.533333,23
TTL Assisted Consumer,50000003141,MSABELLICO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,3,3,3,3,0,0,0,0,623.549998,31,0,0,0,0,0,0,0,0,0,0,1,1,1,1,31.55,5,206.716666,10,110.116667,7
TTL Assisted Consumer,50000003141,MSABELLICO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,21.18,26.07,0,0,50.633333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000003141,MSABELLICO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,9,11,0,1,0,0,78,81,4633.65,205,300.543414,121,26.942918,23,58.813593,32,214.786903,66,0,0,1,1,2,4,44.55,1,635.349999,34,918.216666,43
TTL Full Service Consumer,50000003141,MSABELLICO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,3,3,0,0,0,0,31,57,3159.733332,166,105.626603,45,20.67691,17,16.471378,9,68.478315,19,0,0,0,0,0,0,326.2,18,232.5,12,98.066667,7
TTL Full Service Consumer,50000003141,MSABELLICO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,150.14,175.07,0,0,151.85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000010248,JCROSBY1,INTUIT,Tax Expert,OTHER,OTHER,New Hire,Returning,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
TTL Assisted Consumer,50000011168,MGRISBY,INTUIT,Tax Associate,OTHER,OTHER,Re-Hire,Returning,1,1,1,1,0,0,0,0,500.816665,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.966667,1,47.499999,4,414.666666,20
TTL Assisted Consumer,50000011168,MGRISBY,INTUIT,Tax Associate,OTHER,OTHER,Re-Hire,New,0,0,0,0,0,0,0,0,227.666665,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.433333,2,113.999999,5
TTL Assisted Consumer,50000011168,MGRISBY,INTUIT,Tax Associate,OTHER,OTHER,Re-Hire,Unknown,0,0,0,0,0,0,0,0,58.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000011810,LBURROUGHS,INTUIT,Tax Expert,PL3,PL2,Re-Hire,Returning,-1,1,0,1,0,0,0,0,432.816668,21,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,432.816668,21
TTL Assisted Consumer,50000011810,LBURROUGHS,INTUIT,Tax Expert,PL3,PL2,Re-Hire,New,0,0,0,0,0,0,0,0,131.616667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.616667,4
TTL Assisted Consumer,50000011810,LBURROUGHS,INTUIT,Tax Expert,PL3,PL2,Re-Hire,Unknown,0,0,0,0,11.36,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000011810,LBURROUGHS,INTUIT,Tax Expert,PL3,PL2,Re-Hire,New,0,0,0,0,0,0,30,32,1277.133328,110,104.705925,43,14.74477,12,11.549834,8,78.411321,23,0,0,0,0,0,0,27.05,2,57.683333,3,140.383332,9
TTL Full Service Consumer,50000011810,LBURROUGHS,INTUIT,Tax Expert,PL3,PL2,Re-Hire,Returning,1,1,0,0,0,0,33,40,838.966667,118,120.589566,50,17.313392,11,35.281147,17,67.995027,22,0,0,0,0,1,1,100.050001,10,171.633334,21,200.349999,19
TTL Full Service Consumer,50000011810,LBURROUGHS,INTUIT,Tax Expert,PL3,PL2,Re-Hire,Unknown,0,0,0,0,96.25,107.62,0,0,18.95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000016519,RHASTY,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Returning,0,0,0,0,0,0,0,0,504.466667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.15,2
TTL Assisted Consumer,50000016519,RHASTY,INTUIT,Tax Expert,PL3,PL3,Re-Hire,New,0,0,0,0,0,0,0,0,37.033333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.083333,1,29.95,1,0,0
TTL Assisted Consumer,50000016519,RHASTY,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Unknown,0,0,0,0,1.42,1.42,0,0,4.416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000016519,RHASTY,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Returning,0,0,0,0,0,0,14,16,1481.283336,38,102.20161,19,22.132567,7,43.810208,7,36.258835,5,0,0,0,0,0,0,27.783334,5,178.35,2,268.033335,7
TTL Full Service Consumer,50000016519,RHASTY,INTUIT,Tax Expert,PL3,PL3,Re-Hire,New,1,3,0,0,0,0,11,17,1757.616664,65,183.437675,34,60.267448,17,48.024822,9,75.145405,8,0,0,0,0,0,0,2.766667,2,90.783333,6,508.699998,8
TTL Full Service Consumer,50000016519,RHASTY,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Unknown,0,0,0,0,45.7,50.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000017763,JMULL1,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,3,3,3,3,0,0,0,0,1710.933334,101,0,0,0,0,0,0,0,0,0,0,1,1,2,2,157.616666,10,506.466668,31,821.816667,38
TTL Assisted Consumer,50000017763,JMULL1,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,19.62,22.7,0,0,295.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000017763,JMULL1,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,988.016667,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.683334,3,62.199999,9,294.549999,15
TTL Full Service Consumer,50000017763,JMULL1,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,3,5,1,1,0,0,64,72,4031.983336,279,283.403814,118,23.811147,20,68.572854,37,188.320867,60,0,0,1,1,1,1,283.650001,15,736.066667,46,978.433336,80
TTL Full Service Consumer,50000017763,JMULL1,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,-1,1,0,0,0,0,49,70,2865.616669,221,147.56292,59,16.13635,17,28.320905,17,94.150406,24,0,0,0,0,0,0,227.466665,18,121.916668,8,399.383334,26
TTL Full Service Consumer,50000017763,JMULL1,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,205.28,229.24,0,0,248.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000018904,LLONG,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,4,7,4,7,0,0,0,0,3055.149998,177,0,0,0,0,0,0,0,0,0,0,3,4,1,3,97.55,12,391.883331,31,777.833335,44
TTL Assisted Consumer,50000018904,LLONG,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,11,13,10,12,0,0,0,0,5404.966675,327,0,0,0,0,0,0,0,0,1,1,0,2,10,10,271.433333,21,1526.733338,99,2631.833339,149
TTL Assisted Consumer,50000018904,LLONG,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,35.97,48.41,0,0,155.199999,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000018904,LLONG,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,2,8,3,4,0,0,67,106,6055.033328,412,335.993369,108,31.030607,24,67.634508,23,230.253358,59,1,1,-2,2,2,2,329.899999,20,1155.083331,88,1672.48333,103
TTL Full Service Consumer,50000018904,LLONG,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,2,4,1,1,0,0,34,80,3440.933326,286,152.24059,53,22.058272,13,57.416939,18,72.765379,22,0,0,1,1,0,0,148.399999,12,351.783332,22,304.966666,38
TTL Full Service Consumer,50000018904,LLONG,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,1,1,0,0,214.39,273.11,0,0,280.983334,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000019668,BSAUVE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,9.32,10.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000019668,BSAUVE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,2,3,3,3,0,0,0,0,966.433333,24,0,0,0,0,0,0,0,0,0,0,1,1,1,2,27.583333,1,202.183334,6,379.716666,10
TTL Assisted Consumer,50000019668,BSAUVE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,294.833332,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.683333,1,0,0,0,0
TTL Full Service Consumer,50000019668,BSAUVE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,2,2,0,0,0,0,20,40,3454.166666,119,238.9467,35,59.820715,13,38.701126,8,140.424859,14,0,0,0,0,0,0,93.516667,7,83.066666,5,107.95,4
TTL Full Service Consumer,50000019668,BSAUVE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,76.04,94.82,0,0,472.783334,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000019668,BSAUVE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,3,3,0,0,0,0,19,25,3931.95,75,398.342594,46,74.823418,14,37.712726,9,285.80645,23,0,0,1,1,0,0,16.35,4,297.216667,9,342.333334,10
TTL Assisted Consumer,50000019671,BELLIS2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,2,2,2,2,0,0,0,0,293.366666,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,68.516667,3,62.033333,2,30.2,2
TTL Assisted Consumer,50000019671,BELLIS2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,1,1,1,1,0,0,0,0,943.333332,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.616667,2,201.2,10,425.816666,15
TTL Assisted Consumer,50000019671,BELLIS2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,15.92,17.8,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000019671,BELLIS2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,4,4,0,0,0,0,35,53,2796.18334,229,318.402066,64,22.312462,10,36.569179,10,259.520425,44,0,0,0,0,0,0,147.950001,15,103.016668,14,194.599999,25
TTL Full Service Consumer,50000019671,BELLIS2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,5,5,1,1,0,0,39,44,2786.650005,186,224.60587,61,4.069286,3,54.224688,22,154.622285,34,0,0,0,0,2,2,0,0,296.283334,19,337.700001,33
TTL Full Service Consumer,50000019671,BELLIS2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,159.11,177.44,0,0,95.983334,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000024272,DSOUKUP,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,2,5,4,5,0,0,0,0,1713.733331,150,0,0,0,0,0,0,0,0,1,1,0,0,0,2,205.549999,17,532.983332,56,768.633336,63
TTL Assisted Consumer,50000024272,DSOUKUP,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,1,1,1,1,0,0,0,0,737.133332,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,49.283333,9,135.05,14,178.099998,9
TTL Assisted Consumer,50000024272,DSOUKUP,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,50.78,70.09,0,0,98.366666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000024272,DSOUKUP,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,1,5,0,0,0,0,55,82,5076.749996,225,102.699332,55,18.630595,12,22.945192,16,59.895341,26,0,0,-1,1,0,0,192.116668,12,997.699999,61,1151.149997,47
TTL Full Service Consumer,50000024272,DSOUKUP,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,1,3,0,1,0,0,39,93,4034.31667,204,86.254753,45,3.23064,4,13.802186,10,69.221927,31,0,0,0,0,0,0,84.033334,11,192.716667,13,287.283333,15
TTL Full Service Consumer,50000024272,DSOUKUP,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,175.94,210.46,0,0,158.516667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000025601,KDELORENZO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,0,0,0,0,0,0,0,0,450.866664,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.116667,2,348.683331,10
TTL Assisted Consumer,50000025601,KDELORENZO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,155.233333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,1,0,0,46.8,1
TTL Assisted Consumer,50000025601,KDELORENZO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,5.15,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000025601,KDELORENZO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,1,1,0,0,0,0,24,26,2192.25,74,154.313116,50,22.915432,8,57.817138,21,73.580546,21,0,0,0,0,1,1,0,0,235.05,10,405.433333,15
TTL Full Service Consumer,50000025601,KDELORENZO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,3,3,0,0,0,0,18,24,1551.199999,68,105.904173,28,9.246479,7,38.320647,10,58.337047,11,0,0,0,0,0,0,139.766667,8,199.483333,5,54.449999,4
TTL Full Service Consumer,50000025601,KDELORENZO,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,67.93,73.88,0,0,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000025777,JCARUSO,INTUIT,Tax Expert,PL4,PL2,Re-Hire,Returning,6,6,4,5,0,0,0,0,1724.149999,105,0,0,0,0,0,0,0,0,0,0,3,3,3,3,137.800002,12,883.383334,53,475.199998,21
TTL Assisted Consumer,50000025777,JCARUSO,INTUIT,Tax Expert,PL4,PL2,Re-Hire,New,2,2,2,2,0,0,0,0,564.866665,31,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9.366667,1,353.350001,13,90.799999,3
TTL Assisted Consumer,50000025777,JCARUSO,INTUIT,Tax Expert,PL4,PL2,Re-Hire,Unknown,0,0,0,0,21.43,23.86,0,0,98.466666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000025777,JCARUSO,INTUIT,Tax Expert,PL4,PL2,Re-Hire,New,4,4,0,0,0,0,22,49,2493.466668,274,142.808104,28,5.536423,1,69.088908,17,68.182773,10,0,0,0,0,0,0,34.966667,5,251.033334,26,67.083335,5
TTL Full Service Consumer,50000025777,JCARUSO,INTUIT,Tax Expert,PL4,PL2,Re-Hire,Returning,12,13,1,1,0,0,21,39,2068.083328,198,177.956591,28,39.952208,8,24.999991,7,113.004392,13,1,1,2,2,1,2,279.633332,19,521.916665,54,152.249998,26
TTL Full Service Consumer,50000025777,JCARUSO,INTUIT,Tax Expert,PL4,PL2,Re-Hire,Unknown,0,0,0,0,193.06,216.5,0,0,193.350001,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000030029,CCHASE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,1,1,1,1,0,0,0,0,2885.449999,87,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120.516666,6,625.183334,21,1469.799999,40
TTL Assisted Consumer,50000030029,CCHASE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,0,0,2840.5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.866666,5,273.033333,11,462.783333,12
TTL Assisted Consumer,50000030029,CCHASE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,-1,1,0,1,26.24,27.35,0,0,666.416665,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000030029,CCHASE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,2,4,1,2,0,0,30,35,4682.566662,216,193.062243,63,36.263457,18,36.094233,18,120.704553,27,0,0,2,2,0,0,30.85,6,996.683332,50,843.883333,43
TTL Full Service Consumer,50000030029,CCHASE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,3,3,0,0,0,0,15,32,5531.449999,298,138.925462,40,36.336085,15,31.979234,11,62.825588,13,0,0,0,0,0,0,209.816667,15,373.916667,27,31.316666,4
TTL Full Service Consumer,50000030029,CCHASE,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,179.77,194.43,0,0,274.133333,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50000030047,ARAY2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,15,16,15,16,0,0,0,0,4817.999999,249,0,0,0,0,0,0,0,0,0,0,2,3,10,10,175.066666,8,682.483334,49,2379.699999,126
TTL Assisted Consumer,50000030047,ARAY2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,New,1,2,2,2,0,0,0,0,2899.233331,159,0,0,0,0,0,0,0,0,1,1,0,0,0,1,89.2,11,427.383333,27,664.833331,32
TTL Assisted Consumer,50000030047,ARAY2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Unknown,0,0,0,0,52.72,60.85,0,0,303.216667,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50000030047,ARAY2,INTUIT,Tax Expert,PL4,PL4,Re-Hire,Returning,15,19,3,4,0,0,129,164,16893.41667,703,344.984436,174,25.759162,21,50.199937,36,269.025337,117,0,0,1,1,3,3,319.35,22,1949.116667,108,4368.23333,174
